0.700927, 35557
0.647873, 35557
0.655182, 35557
0.624885, 35557
0.611904, 35557
0.638546, 35557
0.614276, 35557
0.649596, 35557
0.606265, 35557
0.609146, 35557
0.605796, 35557
0.605483, 35557
0.630284, 35557
0.603305, 35557
0.619144, 35557
