0.708687, 35557
0.688212, 35557
0.702310, 35557
0.677073, 35557
0.667537, 35557
0.678399, 35557
0.680344, 35557
0.706200, 35557
0.670848, 35557
0.675656, 35557
0.690031, 35557
0.770698, 35557
0.708144, 35557
0.687488, 35557
0.688468, 35557
