0.620886, 35557
0.612986, 35557
0.663716, 35557
0.617885, 35557
0.603062, 35557
0.604862, 35557
0.607320, 35557
0.639825, 35557
0.605452, 35557
0.603291, 35557
0.605419, 35557
0.606014, 35557
0.631175, 35557
0.612045, 35557
0.606408, 35557
